ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0014070,response to organic cyclic compound,50/748,116/1817,0.431034483,1.047044994,0.437935468,0.365118658,0.938092691,0.898820818,Q08211/Q92841/P21333/Q00839/P35520/P09874/P14625/Q6UUV7/Q01130/Q13158/P12270/P11142/P04040/O14745/Q14103/O43524/P35573/O15164/Q99497/P05023/Q15029/P04179/P08195/P25705/O95071/P49321/P53041/P24752/Q04206/P11413/A5YKK6/P31689/P17844/Q9H7S9/P05412/Q15185/P20248/P62826/P35221/P07900/P12004/P06748/Q9H446/Q92542/Q6PKG0/Q9Y230/Q02790/O60610/Q9NR30/Q9GZZ9,50
BP,GO:0007020,microtubule nucleation,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,Q9BSJ2/O95834/Q9P270/Q6QNY1/Q14008/Q9H6D7,6
BP,GO:0007286,spermatid development,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,Q96PU8/Q9Y277/O43432/P62826/P09622/P51114,6
BP,GO:0008203,cholesterol metabolic process,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,Q96PU8/P53396/Q00341/P04040/P11413/Q01581,6
BP,GO:0014823,response to activity,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,P31930/P11142/P04040/Q16836/P04179/P25705,6
BP,GO:0016125,sterol metabolic process,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,Q96PU8/P53396/Q00341/P04040/P11413/Q01581,6
BP,GO:0030835,negative regulation of actin filament depolymerization,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,Q13813/Q01082/Q13045/Q9UEY8/P06396/P47755,6
BP,GO:0034340,response to type I interferon,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,Q13158/P34897/P61086/Q14166/Q6Y7W6/Q8ND56,6
BP,GO:0035725,sodium ion transmembrane transport,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,P05023/Q9H4A3/P08195/Q9Y6M7/Q96DB9/O43707,6
BP,GO:0043270,positive regulation of monoatomic ion transport,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,P21333/O14745/P30626/P11413/Q96DB9/O43707,6
BP,GO:0043405,regulation of MAP kinase activity,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,P14174/Q9Y5V3/P31689/P06213/P09936/P09211,6
BP,GO:0070252,actin-mediated cell contraction,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,Q96PU8/P21333/P06396/O75694/P05023/P30626,6
BP,GO:0070534,protein K63-linked ubiquitination,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,P98170/P42771/Q9P0J7/O00571/Q16763/P78317,6
BP,GO:0140888,interferon-mediated signaling pathway,6/748,12/1817,0.5,1.214572193,0.623656319,0.365761637,0.938092691,0.898820818,Q13158/P61086/Q96EY1/Q14166/Q6Y7W6/Q8ND56,6
BP,GO:0007346,regulation of mitotic cell cycle,42/748,97/1817,0.432989691,1.051794476,0.438454928,0.367946393,0.938092691,0.898820818,Q9UN37/Q00839/O95229/Q92878/O43684/P12270/Q9Y6G9/Q9NXR7/O14745/P42771/Q13564/Q13620/Q06323/Q02224/P61289/Q9BTA9/Q9BQ15/Q9BXS6/P23921/O00571/Q96BK5/Q9UKG1/Q9NYP3/Q14166/P62258/P06213/O75844/Q96SN8/P46013/Q6Y7W6/Q9HAW4/O75496/P46940/Q04637/Q8IUI8/Q9Y6D9/Q9UL46/P14635/Q13123/P49959/Q14676/Q16531,42
BP,GO:0009968,negative regulation of signal transduction,65/748,152/1817,0.427631579,1.038778849,0.417666321,0.368690941,0.938092691,0.898820818,P50402/P98170/Q9Y5K6/Q9UK53/Q15233/Q9NR31/Q9NR09/P06733/P09874/P49588/Q6UUV7/Q15121/P11142/O14745/Q12931/P55072/P11021/P14174/O43524/Q14694/Q13283/Q99497/P04179/P61289/O95071/Q15366/Q04206/P45880/A5YKK6/Q14152/P31689/Q96B36/O00571/P63244/P55735/Q9BY67/Q9Y2U8/Q96EY1/Q9UKG1/P62937/Q14166/Q99873/P62258/Q9Y3F4/P32119/P35221/P47897/Q15418/Q6Y7W6/P09936/Q9BRV8/P09211/Q9UN36/Q9Y4L1/Q9Y230/Q9Y6D9/Q07820/P18847/Q14247/O75531/P36776/Q96F44/O15294/O95881/P30153,65
BP,GO:0009755,hormone-mediated signaling pathway,15/748,33/1817,0.454545455,1.104156539,0.504970436,0.368796127,0.938092691,0.898820818,Q92841/P09874/O15164/Q99497/O95071/Q04206/A5YKK6/P31689/P17844/Q9UKG1/Q15185/Q9H446/Q02790/O43707/Q9GZZ9,15
BP,GO:0048608,reproductive structure development,15/748,33/1817,0.454545455,1.104156539,0.504970436,0.368796127,0.938092691,0.898820818,Q9Y5K6/P21333/O00268/O43524/O75534/P20042/Q13162/P49321/P51659/P23921/P00441/P06213/P35221/P07602/Q02790,15
BP,GO:0061458,reproductive system development,15/748,33/1817,0.454545455,1.104156539,0.504970436,0.368796127,0.938092691,0.898820818,Q9Y5K6/P21333/O00268/O43524/O75534/P20042/Q13162/P49321/P51659/P23921/P00441/P06213/P35221/P07602/Q02790,15
BP,GO:0000086,G2/M transition of mitotic cell cycle,12/748,26/1817,0.461538462,1.121143562,0.520306306,0.370968731,0.938092691,0.898820818,Q9UN37/Q92878/Q9NXR7/Q13564/Q9BQ15/P23921/Q96BK5/Q9NYP3/P20248/Q9HAW4/P14635/P49959,12
BP,GO:0001824,blastocyst development,12/748,26/1817,0.461538462,1.121143562,0.520306306,0.370968731,0.938092691,0.898820818,P43686/Q9BRX2/P43243/P61201/Q6PD62/Q13895/P49321/A5YKK6/Q06546/P36873/Q6W2J9/Q7KZ85,12
BP,GO:0006936,muscle contraction,12/748,26/1817,0.461538462,1.121143562,0.520306306,0.370968731,0.938092691,0.898820818,P50402/P21333/P06733/P06396/O75694/O95399/P05023/P30626/Q05682/P00441/P07900/Q14247,12
BP,GO:0008544,epidermis development,12/748,26/1817,0.461538462,1.121143562,0.520306306,0.370968731,0.938092691,0.898820818,Q674X7/O14745/O75369/Q01469/Q15149/Q04206/P00441/O75367/Q9Y6M7/P06213/O75844/Q13247,12
BP,GO:0002573,myeloid leukocyte differentiation,9/748,19/1817,0.473684211,1.15064734,0.55203078,0.371089345,0.938092691,0.898820818,Q96PU8/P49327/P09874/Q13158/Q15904/P35579/Q9UKV3/Q04760/P02786,9
BP,GO:0009124,nucleoside monophosphate biosynthetic process,9/748,19/1817,0.473684211,1.15064734,0.55203078,0.371089345,0.938092691,0.898820818,P22102/P31939/O15067/Q9BZX2/P07741/P00492/Q06203/Q01432/P22234,9
BP,GO:0035195,miRNA-mediated post-transcriptional gene silencing,9/748,19/1817,0.473684211,1.15064734,0.55203078,0.371089345,0.938092691,0.898820818,Q08211/P56537/Q15369/Q8NDV7/A5YKK6/O75844/P62826/P51114/Q04637,9
BP,GO:0035967,cellular response to topologically incorrect protein,9/748,19/1817,0.473684211,1.15064734,0.55203078,0.371089345,0.938092691,0.898820818,P10809/P55072/P11021/O95071/Q9HCN8/P63244/Q8IXB1/O95292/P18847,9
BP,GO:0042752,regulation of circadian rhythm,9/748,19/1817,0.473684211,1.15064734,0.55203078,0.371089345,0.938092691,0.898820818,Q15233/P09874/Q14103/Q9Y5V3/P23246/P36873/P51114/Q16531/P11388,9
BP,GO:0051306,mitotic sister chromatid separation,9/748,19/1817,0.473684211,1.15064734,0.55203078,0.371089345,0.938092691,0.898820818,O95229/O43684/P12270/Q9Y6G9/Q96SN8/Q9Y6D9/P14635/Q13123/P30153,9
BP,GO:0060759,regulation of response to cytokine stimulus,9/748,19/1817,0.473684211,1.15064734,0.55203078,0.371089345,0.938092691,0.898820818,Q08211/P98170/Q13158/P61086/Q96EY1/Q14166/Q6Y7W6/Q8ND56/P09211,9
BP,GO:0070371,ERK1 and ERK2 cascade,9/748,19/1817,0.473684211,1.15064734,0.55203078,0.371089345,0.938092691,0.898820818,Q9Y5K6/O14745/P14174/Q14152/P36507/P09211/Q9UN36/P18847/Q15046,9
BP,GO:0034655,nucleobase-containing compound catabolic process,57/748,133/1817,0.428571429,1.041061879,0.411351862,0.372992226,0.938092691,0.898820818,Q08211/Q9H773/Q96PU8/P08670/Q00839/P17858/P13489/P35637/P06733/Q9BRX2/Q6P2E9/Q86TB9/Q6PJT7/Q14444/P04406/P60174/P14618/Q9NZI8/P56537/P36871/Q15024/Q14103/P55072/O15116/O75534/P42771/Q92900/Q92945/P00338/P98175/P11940/Q15369/Q8NC51/Q8NDV7/P00492/P24752/Q9C0C2/A5YKK6/P39748/P00558/P17844/Q01813/Q9Y2L1/P06213/Q9Y5S9/Q13310/Q9GZS3/Q01432/Q6Y7W6/P09936/P06748/P51114/Q9UK59/Q6PKG0/Q9Y450/P09972/O15294,57
BP,GO:0060429,epithelium development,44/748,102/1817,0.431372549,1.047866205,0.416118373,0.375477566,0.938092691,0.898820818,Q9Y5K6/P08670/Q674X7/P21333/P49327/Q9BRX2/P37802/O43175/P07737/P09960/P04040/O14745/P18206/O75369/Q9Y5V3/Q7Z6E9/Q13263/P11586/O95373/P21796/Q15149/P51659/P16152/P24752/Q04206/P36507/P00558/Q9P287/P00441/P07437/O75367/Q9H7S9/Q9Y6M7/O75844/Q13247/P29966/P12004/P46940/P00918/P07602/Q9UDY2/P09972/O75083/P62081,44
BP,GO:0051129,negative regulation of cellular component organization,49/748,114/1817,0.429824561,1.04410592,0.406782119,0.377133648,0.938092691,0.898820818,Q13813/P08670/P21333/Q01082/Q00839/Q13045/P09874/O95229/Q9UEY8/P06396/Q92889/P07737/Q92878/O43684/P12270/P11142/Q9Y6G9/Q15691/P13010/P27816/P11021/Q14694/Q99497/Q99536/O95834/P45880/Q96PK6/Q9UI08/O00571/P63244/Q96BK5/P60983/Q9UKG1/Q96SN8/P25685/P47755/P06748/Q9BR76/P61758/O60925/Q02790/Q9Y6D9/P14635/Q13123/Q96F44/O15294/P02786/O15212/P11388,49
BP,GO:0060284,regulation of cell development,36/748,83/1817,0.43373494,1.053604794,0.418059402,0.378535129,0.938092691,0.898820818,Q15154/Q96PU8/P12956/P62805/P38646/Q14444/Q13158/P56537/P55209/P13010/Q96T58/P18206/O43524/P42771/Q6PD62/Q9HAF1/Q6NXT1/Q9BXP5/Q9UKV3/Q04206/P36507/Q06546/P00441/Q8N7H5/Q16643/Q99873/P32119/P35221/Q9GZS3/O75164/P36873/P51114/O14617/P39019/Q96F44/Q92794,36
BP,GO:0032880,regulation of protein localization,64/748,150/1817,0.426666667,1.036434938,0.389597111,0.379481382,0.938092691,0.898820818,P49368/Q15154/Q9UN37/P50402/O00410/Q9Y5K6/O43752/P21333/O00264/Q01082/P17858/P08238/P09874/P06396/P22059/P12270/P11142/Q9UBE0/Q9NPA8/Q92688/P55072/P46060/P18206/P50991/Q96KC8/Q99497/P42771/Q9Y5V3/Q16836/Q9H4A3/Q00610/Q13263/Q6WKZ4/Q13895/O95373/O95071/P55786/Q9NV92/P30626/O76021/P31689/Q99832/P63244/P52565/O75367/Q96BK5/P48643/P78371/Q9UKG1/O95573/Q96EP0/P62937/P50990/P62258/P40227/P62826/P35221/P07900/Q04637/Q14C86/P20290/O15294/P02786/P78317,64
BP,GO:0006511,ubiquitin-dependent protein catabolic process,51/748,119/1817,0.428571429,1.041061879,0.387492524,0.383761566,0.938092691,0.898820818,Q9UN37/P15374/P43686/P17980/P46379/P08238/Q9H7D7/O43765/Q13200/P54727/P55072/P61086/Q16186/Q99497/P42771/Q7Z6E9/Q13263/P46777/Q15369/P20618/Q13620/O95071/P60900/Q9BTA9/Q15366/Q9P0J7/Q92530/Q14669/Q9NV92/Q15008/Q9NWU2/P63244/O43242/P25786/P62913/Q9UNM6/A0AVT1/P63208/P62195/P09936/P28074/P22314/Q16763/P55036/Q8N3C0/Q96EY5/Q99460/O15294/P78317/P62081/Q16531,51
BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,86/748,203/1817,0.42364532,1.029095651,0.367827502,0.383863,0.938092691,0.898820818,Q08211/Q7Z5L9/Q9UK53/Q96PU8/Q15233/P21333/P12956/Q00839/Q16629/Q6NT76/P35637/P06733/P09874/Q01130/Q92889/Q92878/Q9NZI8/P61201/P12270/P11142/P22626/P13010/P61978/Q92522/Q14103/Q96T58/O43524/O15164/O14776/O75534/P42771/Q9Y5V3/Q13263/P98175/P27635/P11940/Q6PD62/P26368/P23246/Q9UKV3/Q04206/A5YKK6/Q06546/Q12830/Q8N7H5/Q4VCS5/Q86UE4/O75367/Q96BK5/P17844/Q56P03/Q9H7S9/Q32MZ4/Q96EY1/P05412/P31949/P26599/P38159/Q9Y303/Q13185/Q9Y3F4/Q96F45/Q13247/Q9NYF8/P47897/Q9NX58/P25685/O75164/P62195/P12004/O75496/Q9UQ80/P51114/Q6W2J9/Q12906/Q6PKG0/Q9Y230/P18847/Q9NR30/P82979/Q96F44/P49959/O15294/P22492/Q9UNF1/Q92794,86
BP,GO:0043068,positive regulation of programmed cell death,33/748,76/1817,0.434210526,1.054760062,0.407841307,0.384171802,0.938092691,0.898820818,P10809/P09874/P06396/P38646/Q13158/Q15121/P31483/O14745/Q05639/O43524/Q99497/P42771/Q9Y5V3/P98175/P04179/P30154/P23246/P21796/Q9UKV3/P31689/P00441/O00571/P63244/Q96EY1/P05412/Q15257/P35221/Q9NYF8/Q07820/P18847/P30153/P62081/P11388,33
BP,GO:0023051,regulation of signaling,147/748,350/1817,0.42,1.020240642,0.352422081,0.384363492,0.938092691,0.898820818,P50402/P98170/Q9Y5K6/Q9UK53/Q15233/P21333/Q9NR31/Q01082/P17858/P08238/Q9NR09/P35520/Q06830/P06733/Q9BRX2/P09874/O95229/P49588/Q6UUV7/Q13158/P04406/P07737/Q15121/P22059/P12270/P11142/Q9Y6G9/Q9NPA8/P07237/P31153/P61978/P04040/Q9NXR7/Q9BY44/O14745/Q9NS18/Q12931/P55072/P11021/P14174/O43524/Q07960/P61086/Q14694/Q13283/O15164/Q99497/P42771/Q9Y5V3/Q16836/Q9H4A3/Q01469/P46777/P04179/P52735/Q6WKZ4/P61289/O95071/Q6NXT1/Q9BTA9/P30154/Q9ULF5/P53041/P23246/Q15366/Q15043/Q9NV92/P30626/Q04206/P45880/A5YKK6/Q14152/P36507/Q8N6T3/P31689/Q96B36/P00441/Q9NWU2/O00571/Q4VCS5/P63244/Q86UE4/Q70CQ2/Q16643/P52565/P55735/P42566/Q9BY67/P17844/Q9H7S9/O94782/Q9Y2U8/Q96EY1/Q9UKG1/P26599/P62913/Q96EP0/P62937/Q14166/Q99873/P62258/Q9Y3F4/P06213/Q8IWX8/O75844/P32119/Q96SN8/P35221/Q5H9R7/Q9NYF8/P47897/Q9P2J5/Q15418/Q6Y7W6/Q8ND56/P09936/Q9BRV8/P46940/P00918/Q9H446/P51114/Q92542/P09211/Q9UN36/Q9Y4L1/Q8IUI8/Q9Y230/Q9Y6D9/Q07820/P11047/Q96EY5/P18847/Q9NR30/Q14247/P14635/O75531/P36776/Q96F44/O15294/O95881/Q9Y265/O43707/P30153/P02786/P62081/Q92794/Q9GZZ9,147
BP,GO:0007249,canonical NF-kappaB signal transduction,17/748,38/1817,0.447368421,1.086722488,0.451809566,0.384561106,0.938092691,0.898820818,P98170/P21333/Q06830/P09874/Q13158/P04406/Q14694/Q13162/P53041/Q9NV92/Q04206/Q86UE4/Q96EY1/Q96EP0/P09211/Q9NR30/P02786,17
BP,GO:0022607,cellular component assembly,207/748,495/1817,0.418181818,1.015824016,0.345162369,0.384757658,0.938092691,0.898820818,Q14157/Q15154/Q15393/Q08211/Q9UN37/Q13813/Q8IVS2/Q03188/Q86VP6/Q9Y5K6/P55010/P21333/Q9NR31/P10809/P46379/Q01082/Q00839/P62805/P08238/Q00059/Q6NT76/Q13045/O15144/P35637/Q8WUM4/Q86TB9/P14625/P34932/Q9UEY8/P06396/P38646/Q14444/Q9Y383/Q6UUV7/Q13158/P07737/P56537/P12270/P11142/P13797/Q15691/P55209/P13010/P34897/P31153/Q92522/Q9BY44/P31483/O14745/O00268/Q14677/Q8WVK7/P27816/Q92688/P55072/P11021/P14174/Q13111/P18206/Q8WWM7/Q9Y613/Q12874/P61086/Q14694/Q13283/Q9Y490/Q8NCA5/Q16186/Q15758/Q99497/O75534/Q9Y520/Q07955/Q13564/Q14204/P20042/Q9H4A3/Q00610/P46777/Q9Y697/P04179/Q8N3U4/P52735/Q8NDV7/Q9UHD8/Q02224/P26368/P49321/Q9BSJ2/Q9Y6M9/P28331/O95834/Q15149/Q9P270/Q9UJU6/O43395/Q08945/P10155/Q9UBW8/P00492/Q9Y277/Q9Y2I1/P45880/Q96AY3/P62318/A5YKK6/Q96HC4/P30049/Q14152/Q99590/O43809/P23921/O75533/Q05682/Q96PK6/Q9UQE7/Q9P287/Q86Y56/Q9UI08/Q13838/O00571/Q4VCS5/P63244/O95202/P07437/Q7L2E3/Q15019/O75367/P42566/Q9NX70/Q8WWY3/Q9Y285/P14868/P78371/Q9H7S9/Q5T5Y3/P62913/O95573/P38159/O43583/Q9NSD9/Q99873/Q6QNY1/Q14974/Q9NVM4/Q9Y3F4/Q15185/Q99426/O75643/Q13247/Q14008/P36405/Q9H6D7/Q8TB37/P55884/Q96SN8/P35221/P07197/Q9NRG9/Q15526/P29966/P25685/O75821/Q9H4B7/Q96DB9/P07900/Q8ND56/P47755/O75496/Q99714/P46940/O95139/Q16763/P06748/Q9BR76/P51114/P61758/Q7L014/Q04637/Q9Y230/Q02790/O14617/Q9Y295/Q8WYP5/P39019/P11047/Q96EY5/Q9BTT4/O60610/Q14247/O94906/O75531/O75083/P36776/Q96F44/O60841/O95232/Q6P2Q9/O15294/P22492/Q9Y265/P30153/P02786/P78317/Q92794/O15212/Q16531,207
BP,GO:0002221,pattern recognition receptor signaling pathway,14/748,31/1817,0.451612903,1.097032948,0.455700195,0.389388165,0.938092691,0.898820818,O00410/P98170/P10809/P09874/P11142/Q15366/Q04206/O00571/Q9UKG1/P62258/Q8ND56/O75531/Q96F44/O15294,14
BP,GO:0019080,viral gene expression,14/748,31/1817,0.451612903,1.097032948,0.455700195,0.389388165,0.938092691,0.898820818,Q08211/P17980/O75534/Q15366/Q14152/Q15853/P05412/P26599/O43583/Q99873/P55884/O75821/Q96F44/Q13724,14
BP,GO:0070646,protein modification by small protein removal,14/748,31/1817,0.451612903,1.097032948,0.455700195,0.389388165,0.938092691,0.898820818,P15374/P61201/P34897/Q9NXR7/P55072/O94966/Q14694/Q99497/Q13098/Q9UBW8/Q70CQ2/O94782/P09936/Q9BT78,14
BP,GO:1902905,positive regulation of supramolecular fiber organization,14/748,31/1817,0.451612903,1.097032948,0.455700195,0.389388165,0.938092691,0.898820818,P21333/O15144/P06396/P07737/Q15691/Q9Y613/Q9P270/Q9UI08/Q4VCS5/Q14008/Q96SN8/Q9Y295/Q14247/O75083,14
BP,GO:1904951,positive regulation of establishment of protein localization,22/748,50/1817,0.44,1.068823529,0.412689611,0.391930719,0.938092691,0.898820818,Q15154/P50402/O00410/Q9Y5K6/P21333/O00264/P22059/P12270/Q9UBE0/Q92688/Q13263/O95071/P55786/P30626/P63244/O95573/Q96EP0/P62937/P62258/P40227/P62826/P07900,22
BP,GO:0010646,regulation of cell communication,146/748,348/1817,0.41954023,1.019123794,0.331797144,0.39230465,0.938092691,0.898820818,P50402/P98170/Q9Y5K6/Q9UK53/Q15233/P21333/Q9NR31/Q01082/P17858/P08238/Q9NR09/P35520/Q06830/P06733/Q9BRX2/P09874/O95229/P49588/Q6UUV7/Q13158/P04406/P07737/Q15121/P22059/P12270/P11142/Q9Y6G9/Q9NPA8/P07237/P31153/P61978/P04040/Q9NXR7/Q9BY44/O14745/Q9NS18/Q12931/P55072/P11021/P14174/O43524/Q07960/P61086/Q14694/Q13283/O15164/Q99497/P42771/Q9Y5V3/Q16836/Q9H4A3/Q01469/P46777/P04179/P52735/Q6WKZ4/P61289/O95071/Q6NXT1/Q9BTA9/P30154/Q9ULF5/P53041/P23246/Q15366/Q15043/Q9NV92/P30626/Q04206/P45880/A5YKK6/Q14152/P36507/Q8N6T3/P31689/Q96B36/P00441/Q9NWU2/O00571/Q4VCS5/P63244/Q86UE4/Q70CQ2/Q16643/P52565/P55735/Q9BY67/P17844/Q9H7S9/O94782/Q9Y2U8/Q96EY1/Q9UKG1/P26599/P62913/Q96EP0/P62937/Q14166/Q99873/P62258/Q9Y3F4/P06213/Q8IWX8/O75844/P32119/Q96SN8/P35221/Q5H9R7/Q9NYF8/P47897/Q9P2J5/Q15418/Q6Y7W6/Q8ND56/P09936/Q9BRV8/P46940/P00918/Q9H446/P51114/Q92542/P09211/Q9UN36/Q9Y4L1/Q8IUI8/Q9Y230/Q9Y6D9/Q07820/P11047/Q96EY5/P18847/Q9NR30/Q14247/P14635/O75531/P36776/Q96F44/O15294/O95881/Q9Y265/O43707/P30153/P02786/P62081/Q92794/Q9GZZ9,146
BP,GO:0001932,regulation of protein phosphorylation,35/748,81/1817,0.432098765,1.04963029,0.382150409,0.392692217,0.938092691,0.898820818,O00410/P12956/Q92878/P13010/O14745/P14174/P61086/Q99497/P42771/Q9Y5V3/Q02224/O95373/Q9C0C2/P36507/Q9P287/P31689/Q96B36/O00571/P63244/O75367/Q8IXB1/Q96EY1/P62937/P06213/P47897/P07900/P09936/Q9HAW4/P46940/P06748/P09211/Q9UHD1/Q04637/P49959/P02786,35
BP,GO:0050778,positive regulation of immune response,35/748,81/1817,0.432098765,1.04963029,0.382150409,0.392692217,0.938092691,0.898820818,Q08211/O00410/P98170/Q9Y5K6/Q15233/P10809/P46379/P12956/P09874/P43243/Q13158/P11142/P13010/P61086/Q99497/Q9H4A3/P52735/Q9ULF5/P23246/Q15366/Q04206/Q96PK6/O00571/Q9BY67/Q9UKG1/Q96EP0/P62258/P07900/Q8ND56/P39019/O75531/Q96F44/Q15046/O15294/P02786,35
BP,GO:1902373,negative regulation of mRNA catabolic process,11/748,24/1817,0.458333333,1.113357843,0.467505709,0.393826033,0.938092691,0.898820818,Q08211/Q96PU8/Q00839/P35637/Q9NZI8/Q14103/O75534/P98175/P11940/P51114/Q6PKG0,11
BP,GO:0051603,proteolysis involved in protein catabolic process,65/748,153/1817,0.424836601,1.031989445,0.345776619,0.39594505,0.938092691,0.898820818,Q9UN37/P15374/P43686/P17980/P46379/P08238/Q8WUM4/P14625/Q9H7D7/O43765/Q13200/P54727/P55072/O94966/P11021/P61086/Q16186/Q99497/P42771/Q7Z6E9/Q13263/P46777/Q15369/P20618/Q13620/Q06323/P61289/O95071/P60900/Q9BTA9/Q15366/Q9P0J7/Q9HCN8/Q92530/Q14669/Q9NV92/Q15008/O76031/Q9NWU2/P63244/O43242/Q8IXB1/P25786/P62913/Q9UNM6/O75844/A0AVT1/P63208/P62195/P09936/P28074/P22314/Q16763/P55036/Q8N3C0/Q9H3N1/Q96EY5/Q99460/Q9UL46/P36776/O15294/P78317/P62081/Q9NYU2/Q16531,65
BP,GO:0045595,regulation of cell differentiation,60/748,141/1817,0.425531915,1.033678462,0.348212746,0.396181902,0.938092691,0.898820818,Q15154/Q92841/Q96PU8/P12956/Q00839/P62805/P08238/P09874/P38646/Q14444/Q13158/P56537/P55209/P13010/Q92688/Q96T58/O15116/P18206/O43524/P42771/P04179/Q6PD62/Q9HAF1/O95373/Q6NXT1/O95758/Q9BXP5/Q9UKV3/Q04206/P11413/O43809/P36507/Q06546/P00441/Q8N7H5/Q16643/O75367/P17844/Q9H7S9/P26599/Q99873/Q13247/P32119/Q96SN8/P35221/Q9GZS3/O75164/Q15418/P36873/Q9UQ80/P51114/Q04637/O14617/P39019/P11047/O75083/Q96F44/Q7KZ85/P30153/Q92794,60
BP,GO:0070647,protein modification by small protein conjugation or removal,60/748,141/1817,0.425531915,1.033678462,0.348212746,0.396181902,0.938092691,0.898820818,Q86VP6/P98170/P15374/P08238/Q9NR09/P61201/Q9UBE0/P34897/Q9NXR7/P55072/O94966/P11021/P46060/P61086/Q14694/O15164/Q99497/P42771/Q7Z6E9/Q13564/Q9H4A3/Q13098/Q13263/P46777/Q15369/Q13620/O95071/P26368/P55786/Q9P0J7/P49792/Q9UBW8/Q14669/Q9NV92/Q04206/P31689/O00571/P63244/Q70CQ2/Q96BK5/O94782/Q96EY1/P62913/Q96EP0/P62937/A0AVT1/P63208/P07900/P09936/P22314/Q16763/Q9BT78/Q9BTT4/Q13867/Q96F44/O15294/P78317/P62081/Q16531/Q9GZZ9,60
BP,GO:0045944,positive regulation of transcription by RNA polymerase II,55/748,129/1817,0.426356589,1.035681715,0.351620524,0.396213464,0.938092691,0.898820818,Q08211/Q86VP6/Q92841/P17980/P12956/Q00839/P09874/P60842/Q15365/Q6UUV7/Q13158/P14618/P61978/P35659/O00268/Q14103/P11021/O43524/Q9Y613/O14776/Q99497/P42771/Q6PD62/P23246/Q04206/O75533/Q96PK6/Q06546/Q15853/Q12830/O00571/Q8N7H5/P78347/Q9NX70/Q56P03/P05412/P38159/P29692/Q9NYF8/Q15418/P06748/P25208/Q8IUI8/Q9Y230/O14617/Q9BTT4/P18847/Q9NR30/O94906/O15294/Q7KZ85/O43707/P78317/Q14676/P11388,55
BP,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,P63220/Q15024/Q8N9T8/P78316/Q9GZL7,5
BP,GO:0002028,regulation of sodium ion transport,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,O14745/P05023/Q9H4A3/Q96DB9/O43707,5
BP,GO:0002260,lymphocyte homeostasis,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,Q13158/P14174/Q96EY1/P32119/P30153,5
BP,GO:0003014,renal system process,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,Q9Y5K6/P06396/O14745/Q9NQH7/Q9UNF1,5
BP,GO:0006270,DNA replication initiation,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,P25205/Q14566/P09884/P33992/O75496,5
BP,GO:0008333,endosome to lysosome transport,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,Q9UN37/P55072/Q96L92/O14617/Q96EY5,5
BP,GO:0008585,female gonad development,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,O00268/O43524/P00441/P06213/P35221,5
BP,GO:0010827,regulation of D-glucose transmembrane transport,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,Q15121/Q01469/Q9UKG1/P06213/P53675,5
BP,GO:0032233,positive regulation of actin filament bundle assembly,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,P21333/P07737/Q9Y613/Q9UI08/Q4VCS5,5
BP,GO:0033135,regulation of peptidyl-serine phosphorylation,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,Q99497/Q9C0C2/P63244/Q04637/P02786,5
BP,GO:0042398,cellular modified amino acid biosynthetic process,5/748,10/1817,0.5,1.214572193,0.569002574,0.396214064,0.938092691,0.898820818,P49419/P31939/Q99497/P11586/P12532,5
